"SNS College of Technology, Vazhiyampalayam, Saravanampatti, Coimbatore – 641035 ",,
"Sree Narayana Guru College, K. G. Chavadi, Coimbatore – 641105 ",,
"Sree Shakthi Engineering College, Karamadai, Coimbatore – 641104 ",,
"Sri Balaji College of Education, Irumbedu, Arni, Tiruvannamalai – 632317 
(Second Cycle)
",,
"Sri Bharathi College of Education, Pudukkottai – 622303 ",,
"Sri Parasakthi College for Women (Autonomous), Thirunelveli, Tenkasi – 627802 ",,
"Sri Ram Nallamani Yadava College of Education, Tenkasi, Tirunelveli – 627804(First Cycle)  ",,
"Sri Ramakrishna Mission Vidyalaya College of Education (Autonomous), Perianaickenpalayam, Coimbatore – 641020 ",,
"Sri S. Ramasamy Naidu Memorial College, Sadayampatty, Sattur, Virudhunagar – 626203 ",,
"Sri Sarada College for Women, Tirunelveli – 627011   ",,
"Sri Shanmugha College of Engineering and Technology, Pullipalayam, Morur, Sankari, Salem – 637304 ",,
"Sri Sivasubramaniya Nadar College of Engineering, Kalavakkam, Kanchipuram, Chennai – 603110 ",,
"Sri Vijay Vidyalaya College of Arts and Science, Nallampalli, Dharmapuri – 636807 ",,
"Srimath Sivagnana Balaya Swamigal Tamil, Arts and Science College, Mailam, Tindivanam, Villupuram – 604304 ",,
"St. John's College of Education, Palayamkottai, Tirunelveli – 627002
 
",,
"St. Joseph’s College of Arts and Science (Autonomous), Manjakuppam, Cuddalore – 607001 
 
",,
"St. Joseph's College
Teppakulam Post, 
Tiruchirappalli -620002 
Tamil Nadu
(Third Cycle)
7 Years Validity
",,
"St. Peter's College of Engineering and Technology, Chennai – 600054 ",,
"St. Xavier's Catholic College of Engineering, Chunkakkadai, Nagercoil – 629003 ",,
"St. Xavier's College (Autonomous)
Yamuna Nagar Dist
Palayamkoottai – 627002
Tamil Nadu 
(Third Cycle)
7 Years Validity
",,
"The Madras School of Social Work, Chennai – 600008 ",,
"The Madura College (Autonomous), Vidya Nagar, Madurai – 625011 
(Third Cycle)
",,
"Thiruvalluvar College, Vickramasingapuram, Papanasam, Tirunelveli – 627425   ",,
"Thiruvalluvar College, Vickramasingapuram, Papanasam, Tirunelveli – 627425   ",,
"Thiruvalluvar Government Arts College, Rasipuram, Andagalur, Namakkal – 637401 ",,
"United Institute of Technology, Coimbatore – 641020 (First Cyc e)
  
",,
"V. O. Chidambaram College, Thoothukudi – 628008 ",,
"V. S. B. Engineering College, Karur – 639111 
(First Cycle)
",,
"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Chennai – 600062 ",,
"Velammal Institute of Technology, Panchetti, Ponneri, Chennai – 601204 ",,
"Vidyaa Vikas College of Engineering and Technology, Namakkal – 637214 
(First Cycle)
",,
"Vivekananda College of Education, Kummangudi, Adhikaram, Tirupathur, Sivagangai – 630207 
 
",,
"Vivekanandha College of Engineering for Women, Elayampalayam, Tiruchengode, Namakkal – 637205 ",,
"Vysya College, Salem – 636103 ",,
"Women’s Christian College, Nagercoil – 629001 ",,
"Women's Christian College
No. 51, College Road, Nungambakkam
Chennai – 600006
Tamil Nadu
(Third Cycle)
7 Years Validity
",,
Annai Fathima College of Arts and Science ,,
Dr. R. K. Shanmugam College of Arts and Science ,,
A. V. C. College of Engineering ,,
"Adhiyamaan College of Engineering
(Autonomous) 
",,
"Coimbatore Institute of Management and
Technology (Autonomous) 
",,
Alagappa Government Arts College ,,
"Government Arts College (Autonomous), Salem ",,
Kandaswami Kandar's College ,,
Kongu Arts and Science College ,,
V. V. Vanniaperumal College for Women (Autonomous) ,,
"Arasu Engineering College,Chennai Main Road, Thiruvisanallur, Kumbakonam, Koranattu Karuppur(PO), Thiruvidaimuruthur Taluk, Thanjavur,Kumbakonam - 612501 ",,
"C. Kandaswami Naidu College for Women,Nellikuppam Main Road, Semmandalam,Cuddalore - 607001 ",,
"Shri Shankarlal Sundarbai Shasun Jain College for Women,No.3, Madley Road, T.Nagar,Chennai - 600017 ",,
"Dr. Mahalingam College of Engineering and Technology,Udumalai Road, Makkinaickenpatti Post, Pollachi,Coimbatore - 642003 ",,
"Hindustan College of Arts and Science,Rajiv Gandhi Salai, Padur, Kelambakkam,Chennai - 603103 ",,
"Scott Christian College,KP Road, Kanyakumari,Nagercoil - 629003 ",,
"Dhanraj Baid Jain College,Rajiv Gandhi Salai, Jothi Nagar, Thorapakkam,Chennai - 600097 ",,
"Rajeswari Vedachalam Government Arts College,G. S. T. Road,Chengalpattu - 603001 ",,
"J. V. R. Government College, Sathupally, Khammam – 507303 ",,
"Sri Sai College of Dental Surgery, Vikarabad – 501102 ",,
"A.V. College of Arts, Science & Commerce, Gaganmahal, Hyderabad, 500029 Telangana ",,
"ABV Government Degree College, Jangaon, Dist. Warangal, Telangana ",,
"Akarapu Sharath Chandrika Devi Memorial College for Women, Warangal – 506002 ",,
"Annamacharya Institute of Technology & Science, Ranga Reddy Dist, 501512 ",,
"Army College of Dental Sciences, Secunderabad – 500087 ",,
"Babu Jagjivan Ram Government Degree College, Hyderabad, 500 001 ",,
"C. K. M. Arts and Science College,  Desaipet, Warangal – 506006 ",,
"Christu Jyothi Institute of Technology & Science, Warangal Dist, 506167 ",,
"CMR College of Engineering & Technology, Kandlakoya (V), Medchal Road, Hyderabad, 501401 Telangana ",,
"CVR College of Engineering, Hyderabad - 501510 ",,
"G. Narayanamma Institute of Technology & Science For Women,  Shaikpet, Hyderabad, 500008 ",,
"Government Arts and Science College, Kamareddy, Nizamabad – 503111 ",,
"Government Degree & P.G  College, Godavarikhani, Dist. Karimnagar, 505209 ",,
"Government Degree and P. G. College, Bhadrachalam, Khammam – 507111  ",,
"Government Degree College, Sadasivpet Dist. Medak 502291 Telangana ",,
"Government Degree College
Mulugu Warangal Dist 506345
 Telangana 
",,
"Government Degree College for Women, Adilabad – 504001 ",,
"Government Degree College for Women, Jagtial, Karimnagar – 505327 ",,
"Government Degree College for Women, Mahaboobnagar, Wanaparthy – 509103  ",,
"Government Degree College for Women, Ramagiri, Nalgonda – 508001  ",,
"Government Degree College for Women, Sangareddy, Medak – 502001  ",,
"Government Degree College,  Mahabubabad, Warangal – 506101  ",,
"Government Degree College, Wanaparthy,  Mahbubnagar,Dist,  509103 Telangana ",,
"Government Degree College,Agraharam, Dist. Karimnagar,Telangana ",,
"Government Degree College,  Armoor, Dist. Nizamabad, 503224 ",,
"Government Degree College, Bichkunda, Nizamabad – 503306 ",,
"Government Degree College,  Dist. Nizamabad, 503185 ",,
"Government Degree College, Dist. Warangal, 506165 ",,
"Government Degree College,  Gajwel, Medak Dist, Telangana ",,
"Government Degree College, Huzurabad, Karimnagar – 505498  ",,
"Government Degree College,  Hyderabad, 500004 ",,
"Government Degree College,  Jammikunta, Dist. Karimnagar, Telangana ",,
"Government Degree College, Koratla, Dist. Karimnagar, 505326 ",,
"Government Degree College, Mancherial, Adilabad – 504208 ",,
"Government Degree College, Manthani Mandal, Karimnagar – 505184 ",,
"Government Degree College, Medak Dist, 502220 ",,
"Government Degree College,  Paloncha, Khammam – 507115 ",,
"Government Degree College, Peddapalli, Dist. Karimnagar, Telangana ",,
"Government Degree College, Shanthi Nagar, Adilabad, 504001 
Telangana  
",,
"Government Degree College, Sudimalla, Khammam, Yellandu – 507123 ",,
"Government Degree College, Tarakarama Nagar, Housing Board Colony, Medak Dist, Telangana ",,
"Government Degree College, Warangal Dist, 506132 ",,
"Government Degree College, Dist. Nalgonda – 508113  ",,
"Holy Mary Institute of Technology And Science, Ranga Reddy Dist, 501301 ",,
"Indira Priyadarshini Government Degree College for Women, Nampally, Hyderabad, Telangana ",,
"Institute of Aeronautical Engineering, Hyderabad – 500043 ",,
"J. B. Institute of Engineering and Technology, Rangareddy – 500075  ",,
"Jagruti Institute of Engineering & Technology, Ranga Reddy Dist, 501510 ",,
"K. R. R. Government Arts and Science College, Kodad, Nalgonda – 508206  ",,
"Kamineni Institute of Dental Sciences, Nalgonda  Dist, 508254 ",,
"Kamineni Institute of Medical Sciences,Sreepuram, Narketpally, Nalgonda – 508254  ",,
"Lords Institute of Engineering and Technology, Hyderabad – 500091 ",,
"M.A.L.D. Government Arts & Science College, Mahaboobnagar, 509125 ",,
"Madhu Malancha Government Degree College, Nizamabad – 503180  ",,
"Malla Reddy College of Engineering & Technology, Kompally, Secunderabad, 500100  Telangana ",,
"Malla Reddy Engineering College (Autonomous), Maisammaguda, Secunderabad, 500100 ",,
"Malla Reddy Engineering College for Women Maisammaguda, Dhulapally, Kompally, Medchal (M) Secunderabad 500014 Telangana ",,
"Mamata Educational Society Mamata Dental College, Khammam – 507002 ",,
"Mamata Medical College, Khammam, 507002 ",,
"Marri Laxman Reddy Institute of Technology & Management, Dundigal, Hyderabad, 500043 ",,
"MLR Institute of Technology,Dundigal, Hyderabad – 500043 ",,
"MVS Government Arts and Science College, Christian Palli, Mahabubnagar, Telangana ",,
"Narsimha Reddy Engineering College, Secunderabad, 500014 ",,
"Nehru Memorial Government Degree College,  Andole Mandal,  Medak Dist,  502270 Telangana ",,
"Osmania University College for Women (Autonomous), Hyderabad, 500095 (Third Cycle, Re-assessment)",,
"Ramnath Guljarilal Kedia College of Commerce, Hyderabad, 500027 ",,
"S. R. N. K. Government Degree College, Banswada, Nizamabad – 503187 ",,
"S.K.N.R. Government Arts & Science College, Dist. Karimnagar, 505327 ",,
"S.R. Engineering College, Dist. Warangal, 506371 ",,
"S.R. Government Arts & Science College, Kothagudem, Khammam Dist, 507101 ",,
"Sai Spurthi Institute of Technology, Sathupally, Khammam Dist,Telangana ",,
"Sardar Patel College, Secunderabad,  Hyderabad – 500025  ",,
"Singareni Collieries Women's Degree College, Khammam Dist, 507101 ",,
"Siva Sivani Institute of Management,Kompally, Secunderabad, 500014, Telangana  ",,
"Sphoorthy Engineering College,  Ranga Reddy Dist, 501510 ",,
"Sree Anantha Padmanabha Art's Science & Commerce College, Vikarabad, Ranga Reddy Dist, Telangana ",,
"Sri Lakshmi Narasimha Swamy College,  Bhongir, Nalgonda – 508116 ",,
"Sri Venkateshwara Government Arts & Sicence College, Palem Mahabubnagar Dist 509215 Telangana ",,
"Sri Venkateswara College, Nalgonda Dist, 508213 ",,
"St. Ann’s College of Education (Autonomous), Secunderabad, 500003 ",,
"St. Joseph's Degree & PG College (Autonomous) 5-9-1106, Basheerbagh, King Koti Main Road Hyderabad 500029 Telangana ",,
"St. Mary's College, Yousufguda, Hyderabad, 500045  ",,
"Sujatha Degree and P.G. College for Women, Chapel Road, Abdis, Hyderabad, 500001 ",,
"University Arts & Science College, Subedari, Warangal, 506001 ",,
"Vardhaman College of Engineering, Shamshabad, Hyderabad, 501218 Telangana ",,
"Vidya Jyothi Institute of Technology, Hyderabad – 500075 ",,
"Vignana Bharathi Institute of Technology,Ranga Reddy Dist, 501301 ",,
"Vignana Jyothi Institute of Management,Hyderabad, 500090 ",,
"Vivekananda Government College, Hyderabad, 500044 ",,
"Wesley Degree College (Co-education) 145, Mclntyre Road, Opp. Anand Theatre Secunderabad 500003, Telangana ",,
"Women's College, Nizamabad – 503002 ",,
"ACE Engineering College, Ankushapur, Ghatkesar, RR District, Hyderabad – 501301  ",,
"Anurag Group of Institutions, Venkatapur, Ghatkesar, Medchal, Hyderabad – 500088 ",,
"Anwarul Uloom College (Autonomous), New Mallepally, Hyderabad – 500001 ",,
"B. V. Raju Institute of Technology, Vishnupur, Medak – 502313 ",,
"Chaitanya Bharathi Institute of Technology, Chaitanya Bharathi, Gandipet, Kokapet, Rajendranagar, Ranga Reddy, Hyderabad – 500075 ",,
"Chaitanya Degree College (Autonomous), Kishanpura, Hanamkonda, Warangal – 506001 ",,
"Chaitanya Postgraduate College (Autonomous), Kishanpura, Hanamkonda, Warangal – 506001 
(Third Cycle)
",,
"College of Defence Management, Hyderabad – 500094 ",,
"Dr. B. R. R. Government Degree College, Jadcherla, Mahaboobnagar – 509301(Third Cycle)",,
"Geethanjali College of Engineering and Technology, Cheeryal, Keesara, Rangareddy – 501301 ",,
"Ghulam Ahmed College of Education, Banjara Hills, Hyderabad – 500034 ",,
"Government Degree College for Women, Begumpet, Hyderabad – 500016 
(Third Cycle)
",,
"Government Degree College for Women, Near Fire Station, Kashmeergadda, Karimnagar – 505001 ",,
"Government Degree College, Medak Road, Prashanthnagar, Siddipet – 502103 ",,
"Guru Nanak Institutions Technical Campus, Khanapur, Ibrahimpatnam, Ranga Reddy, Hyderabad – 501506 
(Second Cycle)
",,
"Hindi Mahavidyalaya, Nallakunta, Hyderabad - 500044 
(Third Cycle)
",,
"Indian Institute of Management and Commerce, Khairatabad, Hyderabad – 500004 ",,
"Kasturba Gandhi Degree and P. G. College for Women, Marredpally, Hyderabad – 500026 ",,
"M. K. R. Government Degree College, Devarakonda, Nalgonda – 508248 
(Second Cycle)
",,
"MNR Dental College and Hospital, Fasalwadi, Sangareddy, Medak – 502294 ",,
"MNR Medical College and Hospital, Fasalwadi, Sangareddy – 502294 
(First Cycle)
",,
"Mother Teresa Institute of Science and Technology, Kothuru, Sathupally, Khammam – 507303 ",,
"Nishitha College of Engineering and Technology, Lemoor, Kandukur, Rangareddy – 501359 ",,
"Nishitha Degree College, Nizamabad – 503003 ",,
"Pingle Government College for Women, Waddepally, Hanamakonda, Warangal – 506370 ",,
"S. R. and B. G. N. R. Government Arts and Science College, Khammam – 507002 ",,
"S. R. R. Government Arts and Science College, Karimnagar – 505001 
(Third Cycle)
",,
"S. U. M. Government Degree College, Kondanagula, Balmoor, Mahabubnagar – 509401 ",,
"Shankerlal Dhanraj Signodia College of Arts and Commerce and P. G. Centre, Charkaman, Hyderabad – 500002   ",,
"Sreyas Institute of Engineering and Technology, Bandlaguda, Nagole, Hyderabad – 500068 ",,
"St. Francis College for Women (Autonomous)
Street No.6, Uma Nagar, Begumpet , Hyderabad – 500016
Telangana
(Third Cycle)
7 Years Validity
",,
"St. Martin’s Engineering College, Secunderabad, Hyderabad – 500014 ",,
"St. Mary’s Engineering College, Pochampally, Yadadri, Hyderabad – 508284 ",,
"St. Peter's Engineering College, Gundlapochampally, Medchal, Hyderabad -500100 
(First Cycle)
",,
"Sweekaar Academy of Rehabilitation Sciences, Secunderabad, Hyderabad – 500003 
(First Cycle)
",,
"T K R College of Engineering and Technology, Medbowli, Meerpet, Saroornagar, Rangareddy, Hyderabad – 500097 ",,
"Vishnu Institute of Pharmaceutical Education and Research, Vishnupur, Narsapur, Medak – 502313  

",,
"Kommuri Pratap Reddy Institute of Technology, Ghanapur, Ghatkesar, Rangareddy, Hyderabad – 500008 
(First Cycle)
",,
"Nalla Malla Reddy Engineering College, Divyanagar, Kachivanisingaram, Ghatkesar, Medchal, Hyderabad – 500088 
(First Cycle)
",,
"St. Mary’s Integrated Campus Hyderabad, Hayathnagar, Nalgonda, Hyderabad – 508284 
(First Cycle)
",,
"Holy Mary Institute of Technology and Science, Bogaram, Keesara, Hyderabad – 501301
(First Cycle)(Re-Assessment)
",,
Balaji Institute of Technology and Science ,,
CMR Institute of Technology ,,
Joginpally B. R. Engineering College ,,
Malla Reddy College of Engineering ,,
Siddhartha Institute of Technology and Sciences ,,
Swarna Bharathi Institute of Science and Technology ,,
Vignana Bharathi Institute of Technology (Re-assessment) ,,
Badruka College of Commerce and Arts,,
"Government Degree College for Women, Khammam",,
Sarojini Naidu Vanita Maha Vidyalaya,,
"Vallurupalli Nageswara Rao Vignana Jyothi Institute of Engineering and Technology,Vignana Jyothi Nagar, Pragathi Nagar, Nizampet (S.O), Bachupally (M), Medchal,Hyderabad - 500090 ",,
"Ambedkar College, Unakoti, 799290 ",,
"Dasaratha Deb Memorial College, Lalchera, Khowai – 799201 ",,
"Government Degree College, Hauraha, Dharmanagar, North Tripura – 799250 ",,
"Iswar Chandra Vidyasagar College, Belonia, South Tripura, 799155 ",,
"Netaji Subhash Mahavidyalaya, Gomati Dist, 799120 ",,
"Ramkrishna Mahavidyalaya, Unakoti, 799277 ",,
"Women's College, Agartala – 799001 ",,
"Government Degree College, Garadtila, Kamalpur, Dhalai – 799285 ",,
"Maharaja Bir Bikram College, Agartala – 799004 ",,
"Holy Cross College, Jubatara, Lembucherra, West Tripura, Agartala – 799210 ",,
Bir Bikram Memorial College First Cycle),,
"A. K. (P.G.) College, Shikohabad, Firozabad – 283141  ",,
"A.P. Sen Memorial Girl's College, Charbagh, Lucknow, Uttar Pradesh ",,
"ABES Engineering College, Ghaziabad – 201009  ",,
"Acharya Narendra Deo Kishan P.G. College, Babhnan, Gonda, Uttar Pradesh ",,
"Agra College, Raja Mandi, Agra, 282002 Uttar Pradesh ",,
"Ajay Kumar Garg Engineering College, Ghaziabad, 201009 ",,
"Al-Barkaat Institute of Education, Aligarh, 202122 ",,
"Aligarh College of Education, Chherat, Aligarh, 202122 Uttar Pradesh ",,
"Army Institute of Education, Greater Noida – 201306 ",,
"Army Institute of Management & Technology, Greater Noida, Gautam Budh Nagar, 201306 ",,
"Arya Kanya Degree College, Hardoi – 241001 ",,
"Arya Kanya Degree College, Mutthiganj,Allahabad – 211003 ",,
"Arya Kanya Post Graduate College, Sipri Bazar, Jhansi, 284003 ",,
"Awadhoot Bhagwan Ram P.G. College, Anpara, Sonebhadra, 231225 Uttar Pradesh ",,
"Bipin Bihari College, Jhansi – 284001 ",,
"Buddha P.G. College, Kushinagar, 274403 ",,
"C. M. P. Degree College, Allahabad – 211002 ",,
"Dayanand Arya Kanya Degree College, Moradabad, 244001 ",,
"Dayanand Vedic College, Orai, Jalaun Dist, 285001 ",,
"Department of Teacher Education, Balaji College of Management & Technology, Kila Parikshit Garh, Meerut, 250004 Uttar Pradesh ",,
"Department of Teacher Education, Bihari Mahila Mahavidyalaya, Machhali Shahar, Jaunpur, 222143  Uttar Pradesh ",,
"Department of Teacher Education, Buddha P.G. College, Kushinagar, Uttar Pradesh ",,
"Department of Teacher Education, Cosmos College of Education, P.O. Maharshi Nagar, Noida, 201304 ",,
"Department of Teacher Education, Dayanand Vedic College, Orai, Jalaun Dist, 285001 ",,
"Department of Teacher Education, Dr. A.H. Rizvi Degree College Rizvi Educational Complex, Nayaganj Karari, Kaushambi Allahabad 212206 Uttar Pradesh  ",,
"Department of Teacher Education, Hari Institute of Technology, Randevi (Nakur), Saharanpur, 247001 Uttar Pradesh ",,
"Department of Teacher Education, Hashmi Girls Degree College, Hashmi Nagar, Amroha, 244221 Uttar Pradesh ",,
"Department of Teacher Education, Institute for Education & Technical-Sciences, Ghaziabad, 201206 ",,
"Department of Teacher Education, J.S.M. Academy, Salarpur, Meerut, 250001 Uttar Pradesh ",,
"Department of Teacher Education, J.V. Jain College, Saharanpur, 247001 Uttar Pradesh ",,
"Department of Teacher Education, Jhunjhunwala P.G. College, Dwarikapuri Hansapur, Faizabad, 224133 Uttar Pradesh ",,
"Department of Teacher Education, L.N. College, Shikohabad, Firozabad, 205135 Uttar Pradesh ",,
"Department of Teacher Education, Maulana Azad Institute of Humanities, Science & Technology, Mahmudabad, Sitapur, Uttar Pradesh ",,
"Department of Teacher Education, Meerut Institute of Engineering & Technology, Baghpat Crossing, Meerut, Uttar Pradesh ",,
"Department of Teacher Education, Muslima Girls Degree College, Sir Syed Nagar, Moradabad, 244001 Uttar Pradesh ",,
"Department of Teacher Education, Pandit Laxmi Narayan Memorial Mahavidyalaya, Aligarh, 202165 ",,
"Department of Teacher Education, Pt. Sunderlal Memorial Post Graduate College, Kannauj, 209726 Uttar Pradesh ",,
"Department of Teacher Education, R.K. College of Systems & Management, Firozabad, 283203 ",,
"Department of Teacher Education, Ram Chameli Chadha Vishvas Girls College, Meerut Road, Ghaziabad, 201002 Uttar Pradesh ",,
"Department of Teacher Education, Reliable Institute of Management & Technology, Morta, Ghaziabad, 201003 ",,
"Department of Teacher Education, S.R.D. College, Shikohabad, Firozabad, 205135 Uttar Pradesh ",,
"Department of Teacher Education, Saket Girls Degree College, Dahilamau, Pratapgarh, 230001 Uttar Pradesh ",,
"Department of Teacher Education, Samrat Prithvi Raj Chauhan Degree College, Chamrawal Road, Baghpat, 250609 Uttar Pradesh ",,
"Department of Teacher Education, Shiv Adarsh Mahavidyalaya, Jasrana, Firozabad, 205122 Uttar Pradesh ",,
"Department of Teacher Education, Shree Balaji Academy (B.Ed. College), Sambhal Road, Moradabad, 244001 Uttar Pradesh  (Re-easement)",,
"Department of Teacher Education, Shri Dronacharya Degree College, Dist. Gautam Budh Nagar, 203201 ",,
"Department of Teacher Education, Sitapur Shiksha Sansthan, Sitapur, 261001 ",,
"Department of Teacher Education, Smt. Draupadi Devi Tripathi P.G. College, Khajani, Gorakhpur, 273212 ",,
"Department of Teacher Education, Springdale Mahila Mahavidyalaya, Bareilly, 243202 ",,
"Department of Teacher Education, Swami Shukdevanand P.G. College, Mumukshu Ashram, Shahjahanpur, 242226 Uttar Pradesh ",,
"Department of Teacher Education, Tilakdhari Post Graduate College, Jaunpur, 222002 Uttar Pradesh ",,
"Department of Teacher Education, Victor Public College, Bharthana, Etawah, 206242 Uttar Pradesh ",,
"Department of Teacher Education, Vinayak Vidyapeeth, Modipuram, Meerut, 250001 Uttar Pradesh ",,
"Deva Nagri College, Meerut, 250002 Uttar Pradesh ",,
"Digambar Jain College, Baraut – 250611 ",,
Digvijai Nath Post Graduate College Civil Lines Gorakhpur 273009 Uttar Pradesh (Second  Cycle) ,,
"Dr. B.R.A. Government Girls P.G. College, Fatehpur, 212601 ",,
"Dr. M.C. Saxena College of Education, Lucknow, 226003 Uttar Pradesh  ",,
"Dr. MPS Memorial College of Business Studies, Sikandra, Agra, 282007 ",,
"Ewing Christian College (Autonomous), Gaughat, Allahabad, 211003 ",,
"Gagan College of Management and Technology, Aligarh – 202001 ",,
"Gandhi Faiz-E-AAM College, Shahjahanpur, 242001 ",,
"Ginni Devi Modi Institute of Education, Modinagar, Ghaziabad, 201204  Uttar Pradesh ",,
"Gochar Mahavidyalaya, Rampur Maniharan, Saharanpur – 247451 ",,
"Gokul Das Hindu Girls College, G.D. Road, Moradabad, Uttar Pradesh ",,
"Government Degree College, Akbarpur, Kanpur Dehat, 209101 ",,
"Government Women's Post Graduate College, Banda – 210001 ",,
"Gyan Mahavidyalaya, Agra Road, Aligarh, 202001 Uttar Pradesh ",,
"Hamidia Girls' Degree College, Allahabad, 211003 ",,
"Har Sahai PG College, Kanpur – 208012 ",,
"Hindustan Institute of Management and Computer Studies, Mathura – 281122 ",,
"Hiralal Ramniwas Post Graduate College, Sant Kabir Nagar – 272175   ",,
"I. T. S. Engineering College, Greater Noida - 201308   ",,
"I.P.E.M. Law Academy, Ghaziabad, 201010 ",,
"I.T.S. Dental College, Hospital And Research Centre, Knowledge Park-III, Greater Noida, 201308 Uttar Pradesh ",,
"IMS Engineering College, Ghaziabad, 201009 ",,
"Indira Gandhi Government P.G. College, Bangarmau, Unnao, 209868 ",,
"Institute of Education, Bachchaon, Varanasi, 221011 ",,
"Institute of Management Studies, Noida, 201303 ",,
"Institute of Management Studies, C-238, B. S. Road, Lal Quan, Ghaziabad – 201009 ",,
"Institute of Management Studies, NH-24, Adhyatmik Nagar, Dasna, Ghaziabad – 201015 ",,
"Institute of Teacher Education, Dist. Ghaziabad, 201201 ",,
"Institute of Technology and Science, Mohan Nagar, Ghaziabad – 201007 ",,
"Ismail National Mahila P.G. College, Meerut – 250001 ",,
"J.V. Jain College, Saharanpur, 247001 Uttar Pradesh ",,
"Janta College, Bakewar, Etawah – 206124 ",,
"Kevlanand B.Ed. College, Daranagar Ganj, Bijnor, 246701 Uttar Pradesh ",,
"KIET Group of Institutions, Ghaziabad – 201206 ",,
"Km. Mayawati Government Girls P.G. College, Badalpur, Gautam Buddha Nagar, 203207 ",,
"Krishna College of Sports & Education, Bamroli Katra, Agra, 282006 Uttar Pradesh ",,
"Kulbhaskar Ashram P. G. College, Allahabad – 211001 ",,
"Kutir Post Graduate College, Jaunpur – 222146 ",,
"Lajpat Rai College, Sahibabad, Ghaziabad – 201005 ",,
"Lala Laxmi Narayan Degree College, Sirsa, Allahabad, 212305 ",,
"M. S. College, Saharanpur, 247001 ",,
"Maa Anjani Institute of Education, Shikohabad, Dist. Firozabad, 283135 Uttar Pradesh ",,
"Mahamati Prannath Mahavidyalaya, Mau, Chitrakoot – 210209 ",,
"Mahanand Mission Harijan College, Ghaziabad, 201009 ",,
"Maharaja Harishchandra Degree College,Lajpat Nagar, Moradabad, 244001 ",,
"Maharana Pratap P. G. College, Jungle Dhusan, Gorakhpur – 273014 ",,
"Mihir Bhoj P.G. College, G.B. Nagar, Ghaziabad, 203207 Uttar Pradesh ",,
"Model Public Education College, Chandausi, Sambhal Dist, 244412 ",,
"Multanimal Modi College, Modinagar, Ghaziabad Dist, 201204 Uttar Pradesh ",,
"National Post Graduate College (Autonomous), Rana Pratap Marg, Lucknow, 226001 ",,
"Neelkant Vidyapeeth, Modipuram, Meerut – 250110 ",,
"Nehru Memorial Shiv Narain Dass PG College, Budaun – 243601 ",,
"Netaji Subhash Chandra Bose Government Girls Post Graduate College, Lucknow, 226020 ",,
"New Adarsh Institute of Education, Loni, Ghaziabad – 201102 ",,
"Panchavati Institute of Education and Technology, Partapur, Meerut – 250005 ",,
"Pandit Deen Dayal Upadhyay Government Girls Degree College, Sewapuri, Varanasi, 221403 ",,
"Post Graduate College, Ravindrapuri, Ghazipur – 233002 ",,
"Pt. D. D. U. Government Degree College, Palahipatti, Varanasi – 221208 ",,
"R.S. Government Degree College, Lalitpur, 284403 ",,
"Radha Govind College of Education, Knowledge Park-II, Greater Noida, Uttar Pradesh ",,
"Raja Harpal Singh Mahavidyalaya, Jaunpur, 222175 ",,
"Raja Sri Krishna Dutt Post Graduate College, Jaunpur – 222001 ",,
"Rajarshi Tandon Mahila Mahavidyalaya, Allahabad – 211003 ",,
"Rajat Girls Degree College, Lucknow – 226028 ",,
"Ram Swaroop Gram Udyog (PG) College, Pukhrayan, Kanpur Dehat, 209111 ",,
"Rama Dental College, Hospital & Research Centre, Lakhanpur, Kanpur, 208024 Uttar Pradesh ",,
"Ranvir Rananjaya Post Graduate College, Amethi, Dist. CSM Nagar, Uttar Pradesh ",,
"Ratan Sen Degree College, Bansi, Siddharthnagar, Uttar Pradesh ",,
"RKG Educational College, Lucknow – 226025(First Cycle)",,
"Sacred Heart Degree College, Sitapur, 261001(First Cycle)",,
"Sadanlal Sanwaldas Khanna Girls' Degree College, Allahabad, 211003 ",,
"Sahu Ram Swaroop Mahila Mahavidyalaya, Shyamganj, Bareilly, 243005 ",,
"Saket Girls Degree College, Pratapgarh – 230001 ",,
"Saraswati College of Professional Studies, Ghaziabad – 201009   ",,
"Saraswati Dental College, Lucknow – 226028 ",,
"Saraswati Devi Nari Gyanasthali P.G. College, Gonda, 271001 Uttar Pradesh ",,
"Saubhagyawati Bai Dani Mahila Mahavidyalaya, Bijnaur – 246761 ",,
"Savitri Bai Fule Government P.G. College, Chandauli – 232103 ",,
"Shri Jai Narain Post Graduate College,Station Road, Charbagh, Lucknow, 226001 ",,
"Shri Ram College, Muzaffarnagar – 251001 ",,
"Shri Shakti Degree College, Kanpur – 209206 ",,
"St. Andrew's College, Gorakhpur ",,
"St. Joseph's College for Women, Gorakhpur, 273009 ",,
"Swatantrata Sangram Senani Vishram Singh Government Post Graduate College, Chunar, Mirzapur, 231304 Uttar Pradesh ",,
"Tilakdhari Post Graduate College, Jaunpur, 222002 Uttar Pradesh ",,
"V.K. Jain College of Education, Soron Road, Kasganj, 207123 Uttar Pradesh  ",,
"Vasanta College for Women, Rajghat Fort, Varanasi – 221001 ",,
"Veerangana Maharani Lakshmibai Government Girls Degree College, Near Kutchehri Chouraha, Jhansi, Uttar Pradesh ",,
"Vishweshraiya College of EducationGarh Road, Vill.-Meghrajpur Meerut 250001 Uttar Pradesh  ",,
"VIT College of Education, Jatoli, Meerut, 250001 ",,
